Clients,Average,Std.Dev
150,3.35354,0.666361
150,3.34680,0.586835
150,3.35690,0.705124
150,3.34596,0.534036
150,3.35522,0.713092
150,3.34428,0.542931
150,3.34596,0.541859
150,3.35269,0.644336
150,3.35269,0.640405
150,5.83333,4.17998
150,9.83333,8.61039
150,5.00000,2.38048
150,9.83333,8.21415
150,5.83333,4.17998
150,9.66667,9.21352
150,5.83333,1.67498
150,4.83333,2.03443
150,10.1667,8.61039
150,5.00000,2.38048
150,4.83333,2.03443
150,5.00000,2.70801
150,5.00000,2.38048
150,6.33333,5.67646
150,6.00000,1.91485
150,5.16667,2.67187
150,8.00000,5.50757
150,8.16667,8.45412
150,6.00000,4.50925
150,5.50000,3.45205
150,6.33333,5.24934
150,8.66667,9.12262
150,5.33333,2.42670
150,6.33333,5.67646
150,5.00000,2.70801
150,5.50000,3.45205
150,5.83333,2.26691
150,5.16667,2.67187
150,6.50000,6.04842
150,10.3333,8.67307
150,8.00000,5.50757
150,5.66667,3.81517
150,6.50000,5.15590
150,6.66667,6.42045
150,9.33333,9.86013
150,5.00000,2.70801
150,4.16667,2.67187
150,6.00000,4.54606
150,5.66667,3.81517
150,6.33333,5.24934
150,5.00000,2.70801
150,6.66667,6.42045
150,11.0000,9.27362
150,4.33333,2.98142
150,9.83333,10.0069
150,6.16667,4.41273
150,6.33333,4.78423
150,8.16667,8.45412
150,7.16667,7.58104
150,6.33333,5.24934
150,9.83333,7.84042
150,5.83333,2.26691
150,9.83333,10.0069
150,9.33333,9.86013
150,10.1667,8.29491
150,8.33333,8.37987
150,5.00000,2.70801
150,6.83333,6.84146
150,8.83333,9.49415
150,8.00000,8.52447
150,5.16667,3.07770
150,6.00000,4.50925
150,7.83333,8.15305
150,5.50000,3.45205
150,10.3333,8.61523
150,9.66667,10.0775
150,5.00000,2.70801
150,7.16667,7.10438
150,8.16667,8.00868
150,10.1667,8.17347
150,5.33333,3.44803
150,10.5000,8.77021
150,8.33333,8.37987
150,5.83333,4.17998
150,5.16667,3.07770
150,8.16667,8.00868
150,5.16667,3.07770
150,7.16667,7.10438
150,9.00000,9.45163
150,6.66667,6.42045
150,5.83333,4.17998
150,5.00000,2.30940
150,9.33333,7.08676
150,5.66667,3.81517
150,5.66667,3.81517
150,10.8333,9.17273
150,5.33333,3.54338
150,8.33333,8.82547
150,7.50000,7.84750
150,5.33333,3.54338
150,6.16667,4.87909
150,5.00000,2.30940
150,6.16667,4.87909
150,5.83333,1.95078
150,2.83333,1.67498
150,6.00000,4.08248
150,4.33333,2.35702
150,5.50000,3.40343
150,4.33333,2.35702
150,5.50000,3.40343
150,7.50000,7.84750
150,7.50000,7.84750
150,5.00000,2.38048
150,9.00000,9.05539
150,7.83333,8.13258
150,5.83333,4.13991
150,9.66667,10.0775
150,7.83333,8.15305
150,10.3333,8.67307
150,5.66667,3.77124
150,8.00000,8.52447
150,7.83333,8.15305
150,5.83333,3.71558
150,5.66667,3.77124
150,5.83333,3.71558
150,5.50000,3.40343
150,7.50000,7.84750
150,8.00000,8.52447
150,9.00000,9.45163
150,5.50000,3.90512
150,5.83333,4.13991
150,8.00000,8.08290
150,4.83333,1.95078
150,6.16667,4.91313
150,5.16667,2.67187
150,5.50000,3.09570
150,5.33333,3.54338
150,5.00000,2.30940
150,9.33333,8.19892
150,6.00000,4.04145
150,5.00000,2.30940
150,5.50000,3.86221
150,7.16667,7.10438
150,5.16667,3.07770
150,9.00000,11.6619
150,5.50000,3.09570
150,9.33333,8.61523
150,6.16667,4.87909
150,8.66667,6.59966
150,7.16667,3.48409
150,8.00000,5.91608
150,6.00000,4.54606
150,9.00000,9.45163
150,9.33333,8.19892
150,5.33333,2.86744
150,6.00000,4.08248
150,9.66667,10.4828
150,8.00000,8.52447
150,8.00000,8.52447
150,5.83333,4.13991
150,6.83333,3.96162
150,6.94444,4.33938
150,6.94444,4.27489
150,5.61111,2.08537
150,6.83333,4.16667
150,6.83333,4.16667
150,5.83333,2.45515
150,6.38889,2.56339
150,6.33333,3.16228
150,6.38889,2.56339
150,6.77778,3.77941
150,6.50000,3.20156
150,6.94444,4.27489
150,6.44444,2.47706
150,7.00000,3.68179
150,7.61111,4.08437
150,6.33333,2.40370
150,7.27778,4.82822
150,6.83333,3.51584
150,5.11111,2.28252
150,6.72222,3.58710
150,7.00000,3.33333
150,7.16667,4.57347
150,7.22222,4.47903
150,6.50000,2.62996
150,7.16667,4.99166
150,6.77778,3.77941
150,7.00000,4.06885
150,7.22222,4.83684
150,7.27778,4.25318
150,5.38889,2.03139
150,7.22222,4.63747
150,7.00000,4.54606
150,6.38889,2.42988
150,7.11111,4.78294
150,6.94444,4.35217
150,6.44444,2.69201
150,7.05556,3.32453
150,7.27778,4.56807
150,7.16667,4.96935
150,7.33333,4.63081
150,6.88889,4.16185
150,6.94444,3.87975
150,5.55556,1.89215
150,7.16667,4.57347
150,6.38889,3.31895
150,7.00000,3.92994
150,7.22222,4.76743
150,5.00000,2.40370
150,7.22222,4.83684
150,6.94444,3.87975
150,7.16667,4.81029
150,6.94444,3.87975
150,6.27778,2.46769
150,5.50000,3.00463
150,7.22222,4.30188
150,7.16667,4.99166
150,7.22222,4.63747
150,6.38889,2.42988
150,6.33333,2.40370
150,6.33333,2.40370
150,6.94444,3.09968
150,6.88889,3.69518
150,7.00000,4.06885
150,7.27778,5.24728
150,7.22222,4.63747
150,7.00000,4.13656
150,6.77778,3.89523
150,6.66667,3.16228
150,6.38889,2.56339
150,7.11111,4.38291
150,5.55556,2.33862
150,7.16667,4.36208
150,7.11111,4.98764
150,6.44444,2.96690
150,7.22222,4.51609
150,7.11111,4.75966
150,7.16667,4.81029
150,7.05556,4.74309
150,7.16667,4.33654
150,7.16667,4.37480
150,6.77778,3.77941
150,5.00000,2.40370
150,7.05556,4.74309
150,6.88889,4.37021
150,6.83333,4.16667
150,6.83333,3.65529
150,7.16667,4.37480
150,7.16667,4.33654
150,7.00000,4.49691
150,7.00000,4.53382
150,7.05556,4.11599
150,7.11111,4.38291
150,7.05556,4.19619
150,7.00000,4.76095
150,7.05556,4.19619
150,7.11111,4.38291
150,7.05556,4.74309
150,7.16667,4.36208
150,7.22222,4.51609
150,7.16667,4.81029
150,7.33333,4.52155
150,7.05556,4.19619
150,7.22222,4.63747
150,7.33333,4.73756
150,7.22222,4.76743
150,7.16667,4.96935
150,7.22222,4.63747
150,6.50000,3.02306
150,5.44444,2.87174
150,7.11111,4.74797
150,7.22222,4.37868
150,7.05556,4.32656
150,7.00000,4.77261
150,7.11111,4.38291
150,6.72222,3.41249
150,7.27778,4.06620
150,7.27778,4.59233
150,7.16667,4.45034
150,7.22222,4.50377
150,5.44444,2.87174
150,7.22222,4.63747
150,6.88889,3.69518
150,6.50000,3.02306
150,7.33333,4.73756
150,7.16667,4.99166
150,6.61111,2.92762
150,7.27778,4.44479
150,5.44444,2.79329
150,7.05556,4.76646
150,5.72222,2.37593
150,7.27778,4.49451
150,7.33333,4.50925
150,7.27778,4.55589
150,7.11111,4.75966
150,7.22222,5.01725
150,7.05556,3.68891
150,5.44444,2.67129
150,6.38889,3.18222
150,7.27778,4.55589
150,7.22222,4.37868
150,6.27778,2.37593
150,7.22222,4.52837
150,7.22222,5.01725
150,7.00000,4.54606
150,5.00000,2.28522
150,6.55556,3.05909
150,7.22222,4.47903
150,6.27778,3.06966
150,7.05556,4.74309
200,24.0000,16.0156
200,23.5000,13.0096
200,21.5000,13.2382
200,16.0000,11.1803
200,1.75000,2.48747
200,15.5000,11.0793
200,21.5000,15.5000
200,19.2500,13.8271
200,17.7500,13.1411
200,15.2500,10.6624
200,22.5000,17.6989
200,24.2500,13.6084
200,18.5000,14.1510
200,23.5000,13.2004
200,3.75000,2.48747
200,21.7500,13.5900
200,23.2500,13.3299
200,22.5000,13.5000
200,13.7500,10.6390
200,14.5000,10.6419
200,16.0000,11.8743
200,15.7500,11.3880
200,15.0000,10.5594
200,14.5000,11.0793
200,22.2500,17.9217
200,19.2500,10.0592
200,22.2500,13.5531
200,11.5000,11.5434
200,15.2500,11.0538
200,14.0000,11.2916
200,22.2500,13.1411
200,19.2500,13.2358
200,21.0000,12.7867
200,18.7500,13.1601
200,23.5000,15.3052
200,11.5000,10.2591
200,14.5000,10.4523
200,15.7500,11.3880
200,15.7500,11.0990
200,14.0000,10.6536
200,19.7500,13.9172
200,15.0000,11.0454
200,15.0000,11.0454
200,11.5000,12.0520
200,1.75000,2.48747
200,14.7500,11.0538
200,22.7500,13.5900
200,15.7500,11.4755
200,22.5000,15.6924
200,14.0000,10.6301
200,16.0000,11.4673
200,15.0000,11.0454
200,1.75000,2.48747
200,21.7500,15.8331
200,16.7500,11.7978
200,24.0000,13.6565
200,16.0000,11.4673
200,18.2500,12.8720
200,14.5000,10.6419
200,16.7500,12.0701
200,14.0000,9.82344
200,17.0000,12.1861
200,14.0000,10.6066
200,11.5000,10.3562
200,21.7500,15.6585
200,11.7500,11.9452
200,16.0000,11.5109
200,22.7500,17.4839
200,13.2500,10.3531
200,16.7500,11.8401
200,22.7500,14.9227
200,14.0000,10.0250
200,16.0000,11.2027
200,15.7500,11.4755
200,16.0000,11.4673
200,3.75000,2.27761
200,16.0000,10.9772
200,13.2500,10.3531
200,17.5000,12.6194
200,13.2500,10.8944
200,20.2500,14.7712
200,15.2500,10.6390
200,22.7500,13.1411
200,2.00000,2.44949
200,13.2500,10.3531
200,14.5000,10.4523
200,21.5000,16.5151
200,18.2500,12.2755
200,17.5000,12.6590
200,13.2500,9.83298
200,17.5000,12.6590
200,16.2500,11.3220
200,20.7500,12.4373
200,23.7500,13.5347
200,13.2500,10.3531
200,13.2500,9.83298
200,18.0000,13.0958
200,22.5000,15.6924
200,13.2500,9.83298
200,13.5000,9.75961
200,11.5000,11.5434
200,15.2500,10.6390
200,19.0000,13.4907
200,18.0000,12.5300
200,17.5000,12.6194
200,2.00000,2.44949
200,13.5000,9.75961
200,13.5000,10.2591
200,13.5000,9.86154
200,15.5000,10.7121
200,23.2500,12.8914
200,18.0000,12.5300
200,18.0000,12.5300
200,22.7500,13.3487
200,13.5000,9.28709
200,14.0000,11.3798
200,15.0000,10.5594
200,21.0000,16.6283
200,13.5000,9.86154
200,15.5000,10.7121
200,13.5000,9.75961
200,15.2500,10.6624
200,15.0000,11.0454
200,21.7500,13.3487
200,16.2500,11.5623
200,17.5000,12.6590
200,12.0000,12.2678
200,20.7500,16.2692
200,19.0000,13.4907
200,22.7500,13.3487
200,14.0000,10.0250
200,23.0000,14.1244
200,16.7500,11.7978
200,13.5000,10.7355
200,13.5000,9.42072
200,23.5000,13.2004
200,13.2500,10.3531
200,19.7500,13.9172
200,13.7500,10.1827
200,14.0000,9.82344
200,24.0000,16.2942
200,13.5000,10.7355
200,13.7500,9.41740
200,17.2500,12.2755
200,18.7500,13.3487
200,21.2500,15.3521
200,14.0000,10.7005
200,16.7500,12.0286
200,14.0000,10.0250
200,16.0000,10.9772
200,13.0000,10.4642
200,16.7500,11.8401
200,22.2500,15.3521
200,17.5000,12.6590
200,16.0000,11.2027
200,24.0000,14.4741
200,19.7500,13.7181
200,13.7500,10.6859
200,14.0000,10.6301
200,16.7500,11.7978
200,21.5000,15.5000
200,14.2500,10.6624
200,14.5000,10.4523
200,15.0000,10.5594
200,14.5000,10.4523
200,15.7500,11.0990
200,21.7500,15.6585
200,17.7500,13.1411
200,23.2500,12.8914
200,14.7500,10.4970
200,1.75000,2.48747
200,13.7500,9.41740
200,16.5000,12.2984
200,16.2500,11.6055
200,17.0000,12.1450
200,14.7500,10.4970
200,13.7500,9.41740
200,16.2500,11.5623
200,14.0000,10.7005
200,14.0000,9.82344
200,19.7500,13.7181
200,13.7500,9.83298
200,11.7500,11.2999
200,14.2500,10.2317
200,14.5000,11.0793
200,13.5000,10.7355
200,14.0000,10.7005
200,14.5000,10.6419
200,14.0000,10.2470
200,15.5000,11.4564
200,13.7500,10.7558
200,14.2500,10.4253
200,20.0000,14.6287
200,16.7500,12.0701
200,15.2500,10.3290
200,15.5000,11.4564
200,16.0000,11.1803
200,17.5000,12.6194
200,20.2500,14.9729
200,14.5000,11.0793
200,16.0667,37.4993
200,15.9333,35.7780
200,15.8667,48.8219
200,16.5333,2.02868
200,16.0000,22.6333
200,16.2000,2.68825
200,16.0000,18.4246
200,16.8667,3.00814
200,16.0000,26.9394
200,16.5333,3.53773
200,16.6000,2.70308
200,15.9333,33.1752
200,16.6000,2.80000
200,16.8000,4.30813
200,16.6667,2.79682
200,15.9333,24.5234
200,15.7333,3.23454
200,15.8000,48.5595
200,16.8000,3.08113
200,16.2000,2.97097
200,16.4000,3.53648
200,15.6000,3.91237
200,15.8667,43.8966
200,15.5333,2.84878
200,15.4667,2.84878
200,16.3333,4.57044
200,15.8667,42.3979
200,16.6667,2.77288
200,15.5333,3.91351
200,16.4667,2.65497
200,15.4667,2.91814
200,16.6000,2.87054
200,16.4000,1.78139
200,16.2667,1.65193
200,16.2667,1.98214
200,16.2667,1.91369
200,15.6000,3.44093
200,16.6000,3.51757
200,16.6000,3.07246
200,16.5333,2.09338
200,15.5333,3.59382
200,16.5333,2.09338
200,16.4667,1.74611
200,16.4667,1.74611
200,16.4667,1.62754
200,16.4667,1.49963
200,16.5333,1.40791
200,16.5333,2.55256
200,16.5333,1.62754
200,16.6000,1.74356
200,16.6000,1.74356
200,16.6000,1.58325
200,16.6000,2.24499
200,16.6667,2.79682
200,16.6000,1.62481
200,16.6667,2.77288
200,16.6667,2.79682
200,16.7333,3.33600
200,16.8000,4.48999
200,16.7333,3.47307
200,16.7333,2.48909
200,16.8000,3.58143
200,16.8667,3.72141
200,16.8667,4.42518
200,17.0000,60.9393
200,16.9333,7.25228
200,16.9333,3.56776
200,16.8667,5.17515
200,16.9333,9.65033
200,17.0000,14.2875
200,17.0000,7.41170
200,17.0000,14.4868
200,17.0000,10.6583
200,17.0667,61.1877
200,17.0667,12.8865
200,17.0667,12.9020
200,17.0667,18.5776
200,17.0667,5.32249
200,17.0667,16.8660
200,17.0667,16.8621
200,17.4667,4.75908
200,17.1333,18.9415
200,17.1333,18.5108
200,17.4667,4.66000
200,17.1333,14.8632
200,17.4667,4.66000
200,17.6000,5.10947
200,17.6000,5.05701
200,17.6667,5.29990
200,17.8000,5.55218
200,16.6667,2.86744
200,17.8000,5.62376
200,17.7333,5.56737
200,16.4667,58.1800
200,17.7333,49.0503
200,17.8000,62.0647
200,18.3333,64.5896
200,18.3333,64.5886
200,18.6000,65.0526
200,18.6000,65.0536
200,18.6000,65.0526
200,18.6667,65.0350
200,18.9333,66.8356
200,19.6000,69.0611
200,19.6667,69.0436
200,19.8667,70.0589
200,20.0000,70.2908
200,20.0000,70.0238
200,20.0667,70.2732
200,20.2000,71.3070
200,20.0667,67.9122
200,20.3333,71.2719
200,20.8667,74.0692
200,21.0667,74.8184
200,21.2000,75.3164
200,21.2667,75.2989
200,21.4667,76.3141
200,21.4667,75.7794
200,21.5333,76.0288
200,21.5333,76.5627
200,22.2667,78.7726
200,22.4667,79.2539
200,22.4667,79.7879
200,22.5333,79.7712
200,22.6667,80.8032
200,22.6667,81.0709
200,22.8000,80.7681
200,23.6000,83.7614
200,22.7333,80.7857
200,23.8667,84.4913
200,24.0000,85.2573
200,23.9333,84.4736
200,23.9333,85.2748
200,23.9333,85.0086
200,24.1333,85.7569
200,24.1333,85.4899
200,1.00000,0.516398
200,25.3333,90.2461
200,25.3333,89.9790
200,25.3333,90.5131
200,25.4667,90.4779
200,1.26667,0.442217
200,25.5333,90.9944
200,25.6667,90.6919
200,26.0667,93.2577
200,26.5333,95.0031
200,26.7333,95.2173
200,26.7333,95.4851
200,26.8667,95.9832
200,26.8000,95.7338
200,27.0667,96.4645
200,27.2000,96.9640
200,27.4000,98.2458
200,27.8000,99.7425
200,28.0000,100.491
200,28.1333,100.990
200,28.2000,100.438
200,28.2000,100.972
200,28.4667,101.703
200,28.5333,102.220
200,28.5333,102.754
200,29.1333,104.464
200,29.3333,105.213
200,29.4667,105.979
200,29.5333,105.962
200,29.6000,105.943
200,29.8000,107.226
200,29.8667,107.208
200,30.0000,107.173
200,30.6667,110.201
200,30.7333,109.649
200,30.9333,111.199
200,31.0667,111.431
200,31.0000,111.182
200,31.2667,112.179
200,31.3333,112.696
200,31.4000,113.212
200,32.2000,115.671
200,32.2000,115.939
200,32.3333,116.437
200,32.3333,116.170
200,32.4000,116.687
200,32.4667,116.141
200,32.6000,117.702
200,32.8667,118.166
200,33.5333,120.927
200,33.5333,120.927
200,33.6000,121.445
200,33.6667,121.694
200,33.6667,121.961
200,33.6667,121.694
200,33.8667,122.442
200,34.2000,123.690
200,34.4667,126.024
200,35.1333,128.519
200,16.6000,2.75197
200,34.8667,126.988
200,34.7333,125.690
200,34.8667,126.189
200,34.7333,115.484
200,28.2222,1.87248
200,27.4444,15.6993
200,28.4444,2.11403
200,27.4444,16.2830
200,27.5556,16.2966
200,28.4444,1.89215
200,28.4444,1.89215
200,28.3333,1.88562
200,27.4444,16.4054
200,28.4444,1.89215
200,28.3333,2.00000
200,27.3333,20.0167
200,28.4444,1.94999
200,28.4444,1.89215
200,26.5556,23.8286
200,28.3333,1.63299
200,28.3333,1.82574
200,28.3333,1.63299
200,28.2222,1.61780
200,28.2222,1.39665
200,26.5556,23.7492
200,28.2222,1.39665
200,28.3333,2.70801
200,26.5556,23.9588
200,26.6667,23.8421
200,28.3333,1.63299
200,26.6667,23.8141
200,28.3333,1.63299
200,28.3333,1.69967
200,28.3333,1.56347
200,28.3333,1.69967
200,28.2222,1.31468
200,26.7778,24.1144
200,28.3333,1.63299
200,28.3333,1.63299
200,26.6667,24.1247
200,28.4444,1.70692
200,26.6667,23.9954
200,28.3333,1.24722
200,26.7778,23.8969
200,28.2222,1.54760
200,28.2222,1.39665
200,28.2222,1.54760
200,28.2222,1.47406
200,26.7778,24.3757
200,28.2222,1.54760
200,28.2222,1.31468
200,26.7778,23.8084
200,28.1111,1.52348
200,28.2222,1.74978
200,26.8889,24.4333
200,28.2222,1.47406
200,28.2222,1.47406
200,26.8889,24.0252
200,28.1111,1.59474
200,28.2222,1.47406
200,26.5556,28.5739
200,28.1111,1.59474
200,28.1111,1.09994
200,26.5556,28.3436
200,28.1111,1.36987
200,26.5556,28.1192
200,28.2222,1.68508
200,28.2222,1.39665
200,26.6667,28.6977
200,28.1111,1.28620
200,26.5556,28.1350
200,28.2222,1.61780
200,28.1111,1.36987
200,26.5556,28.3749
200,28.1111,1.36987
200,28.0000,1.69967
200,29.5556,2.67129
200,26.6667,28.6977
200,30.5556,3.77451
200,28.1111,1.36987
200,28.0000,1.56347
200,28.1111,1.79161
200,30.7778,3.99382
200,30.4444,3.74496
200,28.1111,1.59474
200,28.0000,1.33333
200,28.1111,1.79161
200,30.5556,3.74496
200,30.5556,3.56249
200,28.1111,1.44871
200,30.5556,3.53117
200,28.1111,1.79161
200,28.0000,1.56347
200,30.3333,12.6491
200,28.1111,1.44871
200,30.4444,12.9710
200,30.3333,12.8927
200,28.1111,1.66296
200,28.0000,1.49071
200,30.3333,12.4633
200,28.0000,1.33333
200,30.3333,12.8582
200,28.0000,1.56347
200,30.3333,12.7017
200,28.0000,1.76383
200,30.3333,12.4989
200,28.0000,1.49071
200,28.1111,1.66296
200,30.4444,12.7114
200,30.2222,12.6559
200,28.0000,1.56347
200,30.2222,12.4613
200,28.0000,1.76383
200,28.3333,2.16025
200,30.3333,12.4811
200,28.3333,1.94365
200,28.4444,1.94999
200,29.8889,21.6664
200,29.7778,21.9027
200,28.5556,1.83249
200,29.7778,22.0695
200,29.7778,21.3478
200,28.4444,2.21666
200,28.1111,1.66296
200,29.7778,21.8112
200,28.3333,2.00000
200,29.7778,21.7347
200,29.7778,21.8316
200,29.7778,22.0544
200,29.8889,21.7993
200,28.3333,2.16025
200,29.6667,21.9140
200,28.1111,1.44871
200,29.6667,21.7511
200,29.7778,21.9787
200,29.6667,21.6846
200,29.5556,21.2190
200,29.5556,21.4585
200,29.6667,24.0647
200,29.5556,21.7057
200,28.8889,25.8734
200,28.8889,25.7097
200,29.0000,25.8457
200,29.0000,25.9658
200,28.8889,26.2613
200,29.0000,26.0427
200,27.3333,16.2207
200,29.0000,25.9872
200,28.8889,25.9634
200,29.0000,25.8801
200,29.1111,29.9757
200,29.1111,30.1973
200,29.2222,34.6114
200,32.2222,89.0178
200,28.3333,1.88562
200,28.3333,2.10819
200,30.4444,3.56249
200,28.1111,1.52348
200,30.7778,3.90947
200,30.6667,4.16333
200,28.1111,1.52348
200,28.1111,1.59474
200,28.1111,1.36987
200,28.1111,1.36987
200,30.3333,22.7156
200,28.4444,2.11403
200,32.8889,90.9046
200,28.4444,2.16595
200,28.3333,1.63299
200,29.0000,25.6428
200,29.6667,21.7766
200,29.6667,22.0706
200,27.3333,16.2344
200,28.2222,2.48452
200,26.4444,23.9913
200,24.7778,8.52158
200,28.4444,2.40883
200,27.3333,15.8815
200,30.3333,12.4900
200,31.5556,23.1138
200,27.6667,9.87702
200,27.2222,16.3624
200,27.7778,10.0419
200,1.22222,0.785674
200,27.2222,16.2466
200,28.3333,2.00000
200,28.2222,1.93091
200,0.888889,0.314270
200,1.00000,0.471405
200,0.888889,0.314270
200,1.33333,0.942809
200,1.22222,0.628539
200,0.666667,0.471405
200,0.666667,0.471405
200,0.666667,0.471405
200,0.666667,0.471405
200,1.22222,0.415740
200,0.888889,0.566558
200,28.0000,1.49071
200,0.222222,0.415740
200,0.111111,0.314270
200,0.111111,0.314270
200,0.222222,0.415740
200,0.111111,0.314270
200,6.25000,2.27761
200,8.50000,5.12348
200,14.2500,13.1601
200,11.7500,9.98436
200,8.00000,4.63681
200,9.25000,6.57172
200,4.00000,4.89898
200,7.25000,3.41870
200,15.7500,11.0312
200,10.7500,7.94906
200,6.25000,1.29904
200,6.75000,2.58602
200,11.2500,8.25757
200,8.00000,4.63681
200,12.0000,9.51315
200,6.25000,1.29904
200,6.00000,1.58114
200,6.50000,2.59808
200,6.00000,1.58114
200,6.25000,2.27761
200,8.25000,5.06828
200,13.0000,11.0000
200,6.00000,1.00000
200,6.25000,1.78536
200,8.25000,5.06828
200,10.7500,8.81405
200,6.50000,2.59808
200,3.00000,3.08221
200,1.50000,2.06155
200,12.7500,11.1215
200,7.00000,4.30116
200,7.00000,3.00000
200,14.2500,13.1791
200,3.75000,5.93191
200,6.25000,1.78536
200,6.00000,1.58114
200,13.7500,12.2958
200,11.7500,9.98436
200,7.50000,5.31507
200,7.00000,3.00000
200,6.00000,1.58114
200,11.2500,8.25757
200,3.75000,4.14578
200,8.25000,4.08503
200,14.2500,13.7364
200,7.25000,4.65698
200,7.00000,3.00000
200,7.25000,3.41870
200,10.7500,7.94906
200,10.5000,8.07775
200,10.7500,9.41740
200,6.00000,1.58114
200,7.00000,3.00000
200,11.0000,7.84219
200,11.7500,9.98436
200,7.75000,4.26468
200,6.75000,2.58602
200,9.25000,6.79614
200,12.0000,9.51315
200,11.5000,10.1366
200,12.7500,11.1215
200,8.75000,5.93191
200,13.5000,12.0520
200,7.75000,3.89711
200,8.50000,5.12348
200,6.25000,2.27761
200,14.7500,13.5531
200,13.5000,12.4599
200,6.25000,2.27761
200,8.00000,4.63681
200,10.5000,8.98610
200,13.5000,12.4599
200,6.00000,3.08221
200,13.5000,12.4599
200,11.0000,9.24662
200,8.75000,5.93191
200,7.75000,4.20565
200,6.75000,2.94746
200,8.50000,7.63217
200,6.25000,1.78536
200,6.25000,1.29904
200,6.25000,1.29904
200,9.00000,5.38516
200,6.00000,1.58114
200,13.0000,11.5974
200,6.00000,1.58114
200,6.00000,1.58114
200,6.25000,1.29904
200,6.00000,1.58114
200,12.2500,10.2561
200,10.5000,7.53326
200,11.0000,9.82344
200,10.0000,7.24569
200,9.25000,6.45659
200,7.50000,4.97494
200,5.50000,5.93717
200,6.25000,2.27761
200,6.00000,1.58114
200,6.00000,1.58114
200,6.75000,2.58602
200,13.0000,11.8533
200,9.25000,6.79614
200,6.50000,2.50000
200,7.25000,3.11247
200,6.25000,2.27761
200,8.75000,5.62917
200,13.5000,11.8638
200,9.25000,6.79614
200,8.00000,4.30116
200,7.75000,4.20565
200,11.0000,9.24662
200,11.2500,9.67923
200,13.5000,11.8638
200,6.00000,1.00000
200,12.5000,10.3562
200,11.5000,10.1366
200,14.5000,13.5923
200,9.00000,5.95819
200,10.0000,7.24569
200,12.7500,11.1215
200,6.25000,2.27761
200,6.25000,1.78536
200,6.50000,2.59808
200,10.7500,9.41740
200,11.2500,8.25757
200,10.0000,7.24569
200,12.2500,10.8484
200,10.2500,8.55497
200,7.00000,3.31662
200,7.25000,5.11737
200,11.7500,9.98436
200,10.5000,8.98610
200,11.0000,9.24662
200,10.5000,8.98610
200,6.25000,2.27761
200,13.2500,11.6270
200,6.75000,2.94746
200,8.00000,4.63681
200,12.7500,10.7790
200,11.7500,9.09327
200,7.50000,3.50000
200,8.25000,5.06828
200,8.00000,4.06202
200,12.2500,9.93416
200,6.25000,2.27761
200,8.00000,4.06202
200,10.2500,8.55497
200,8.75000,5.93191
200,12.2500,10.8484
200,10.2500,8.55497
200,7.75000,3.63146
200,11.5000,10.1366
200,12.2500,10.8484
200,8.00000,4.06202
200,7.50000,3.50000
200,10.0000,8.12404
200,9.25000,6.79614
200,8.00000,4.30116
200,13.2500,11.4319
200,7.75000,4.26468
200,12.5000,11.0114
200,10.2500,8.55497
200,6.50000,2.06155
200,7.75000,4.26468
200,7.75000,3.89711
200,7.00000,3.31662
200,10.7500,7.94906
200,7.75000,4.26468
200,6.25000,2.27761
200,7.00000,3.31662
200,12.7500,11.1215
200,8.75000,5.93191
200,11.0000,6.51920
200,6.25000,2.27761
200,13.2500,11.4319
200,16.7500,12.6960
200,13.5000,7.39932
200,6.00000,1.58114
200,11.2500,9.67923
200,15.7500,11.6485
200,13.7500,7.56224
200,6.25000,2.27761
200,7.50000,3.84057
200,7.50000,3.84057
200,7.25000,3.76663
200,4.25000,4.60299
200,7.50000,3.84057
200,12.5000,10.3562
200,7.50000,3.84057
200,5.25000,3.63146
200,7.50000,4.60977
200,16.7500,12.6960
200,7.50000,4.97494
200,5.25000,4.81534
200,5.25000,5.53963
200,7.25000,3.41870
200,7.00000,3.08221
200,7.00000,4.30116
200,9.25000,6.45659
200,10.7500,9.39082
200,5.26000,1.35366
200,5.94000,3.53502
200,5.78000,2.76615
200,5.26000,1.30859
200,5.50000,1.02470
200,5.48000,0.984683
200,5.42000,0.896437
200,5.80000,2.89828
200,5.52000,1.08148
200,5.96000,3.14935
200,5.58000,1.31286
200,5.48000,0.984683
200,5.24000,1.37928
200,5.82000,3.17925
200,5.62000,1.34000
200,5.80000,2.60768
200,5.48000,1.00479
200,5.88000,2.65812
200,5.54000,1.13508
200,5.82000,2.74729
200,5.48000,0.899778
200,5.44000,0.962497
200,5.56000,1.32906
200,5.76000,2.58890
200,5.46000,1.00419
200,5.68000,1.52892
200,5.82000,3.03111
200,5.24000,1.37928
200,5.50000,0.943398
200,5.94000,3.01602
200,5.56000,1.16893
200,5.48000,1.02450
200,5.76000,2.60430
200,5.44000,0.920000
200,5.60000,1.29615
200,5.58000,1.13296
200,5.46000,0.963535
200,5.80000,3.05287
200,5.60000,1.42829
200,5.82000,2.74729
200,5.76000,2.58890
200,5.48000,1.02450
200,5.48000,1.00479
200,5.48000,1.02450
200,5.48000,1.02450
200,5.48000,1.04384
200,5.52000,0.943186
200,5.66000,1.86129
200,5.62000,1.26317
200,5.62000,1.26317
200,5.40000,0.916515
200,5.78000,2.90028
200,5.62000,1.26317
200,5.54000,1.22000
200,5.36000,1.12712
200,5.94000,3.13949
200,5.54000,1.22000
200,5.86000,3.00007
200,5.78000,2.73708
200,5.82000,2.34683
